"Name","Network type","Devices","Offline devices","% offline","Clients","Usage","Tags","Repeater APs","Created Date","Template","Firmware status","Firmware security","Last PCI scan"
"CORE_CTX_AMARELO_OLD","Appliance","0","0","N/A","0","None"," 1CORE ","N/A","Sep 25, 2017","","Upgrade available","Secure","None"
"B-LJ-CO-0011303-MG-EE","Combined","1","0","0.0%","1","628.4 MB"," 1BLS VSAT ","0","","","Up to date","Secure","None"
"B-LJ-CS-0013432-SP-EE","Combined","1","0","0.0%","3","1.60 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006141-MG-EE","Combined","1","0","0.0%","3","1.17 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005345-MG-EE","Combined","1","0","0.0%","2","868.9 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005751-PE-EE","Combined","1","0","0.0%","1","1.57 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006793-PE-EE","Combined","1","0","0.0%","1","328.9 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014188-CE-EE","Combined","1","0","0.0%","2","652.2 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013545-MG-EE","Combined","1","0","0.0%","3","2.07 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018479-BA-EE","Combined","1","0","0.0%","2","348.3 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0035776-GO-EE","Combined","1","0","0.0%","2","881.4 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0019678-PB-EE","Combined","1","0","0.0%","3","2.28 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0035777-GO-EE","Combined","1","0","0.0%","2","486.5 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0005014-SP-EE","Combined","1","0","0.0%","4","805.0 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012763-GO-EE","Combined","1","0","0.0%","2","832.5 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019475-CE-EE","Combined","1","0","0.0%","4","565.3 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011306-MG-EE","Combined","1","0","0.0%","1","1.02 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018923-SP-FF","Combined","1","0","0.0%","4","686.1 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0019401-BA-FE","Combined","1","0","0.0%","2","986.7 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0013052-MG-EE","Combined","1","0","0.0%","2","1.26 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004014-MG-EE","Combined","1","0","0.0%","2","541.4 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007424-RN-EE","Combined","1","0","0.0%","1","2.79 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0004499-PI-EE","Combined","1","0","0.0%","3","2.77 GB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0013045-GO-EF","Combined","1","0","0.0%","1","646.9 MB"," 1BLS VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0014150-CE-EE","Combined","1","0","0.0%","3","1.39 GB"," 1BLS MPLS ","0","","","Up to date","Secure","None"
"B-ER-CP-0018910-SP-EE","Combined","1","0","0.0%","30","15.87 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910059-PR-EE","Combined","1","0","0.0%","2","3.02 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0018407-MG-EE","Combined","1","0","0.0%","3","1.13 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0018144-RJ-EE","Combined","1","0","0.0%","2","1.37 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0014159-CE-EF","Combined","1","0","0.0%","4","1.81 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910077-MG-EE","Combined","1","0","0.0%","1","526.1 MB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013059-MG-EE","Combined","1","0","0.0%","3","1.03 GB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0007288-SP-EE","Combined","1","0","0.0%","2","434.9 MB"," 1BLS MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0008168-SP-EE","Combined","2","0","0.0%","6","2.30 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0010947-RR-EE","Combined","2","0","0.0%","7","2.13 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013068-DF-EE","Combined","2","0","0.0%","5","819.4 MB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0005954-PI-EE","Combined","2","0","0.0%","5","2.85 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0008032-GO-EE","Combined","2","0","0.0%","7","1.08 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011767-SP-EE","Combined","2","0","0.0%","4","4.15 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008016-AP-EE","Combined","2","0","0.0%","10","1.65 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0004948-RS-EE","Combined","2","0","0.0%","5","2.96 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004591-MT-EE","Combined","2","0","0.0%","4","1.06 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012992-SP-EE","Combined","2","0","0.0%","7","2.51 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0004826-RS-EF","Combined","2","0","0.0%","2","845.2 MB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0006118-RS-EF","Combined","2","0","0.0%","3","951.7 MB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0013589-SP-EF","Combined","2","1","50.0%","3","1.22 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0008031-GO-EE","Combined","2","0","0.0%","3","1.01 GB"," 1BLS AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0012175-RN-EE","Combined","2","0","0.0%","11","3.50 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0012445-MA-EE","Combined","2","0","0.0%","4","2.32 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0016491-RJ-EE","Combined","2","0","0.0%","6","1.02 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0017907-MG-EE","Combined","2","0","0.0%","3","1.85 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0012792-MA-EE","Combined","2","0","0.0%","3","1.04 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0003564-BA-EE","Combined","2","0","0.0%","2","650.5 MB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"T-LJ-CP-0018567-SP-EE","Combined","2","0","0.0%","8","1.96 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0007427-RN-EE","Combined","2","0","0.0%","4","2.45 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"E-ER-CP-000JC66-PE-EE","Combined","2","0","0.0%","44","15.72 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0019595-RN-EE","Combined","2","0","0.0%","6","1.17 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0019506-SP-EE","Combined","2","0","0.0%","3","816.7 MB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011396-MA-EE","Combined","2","0","0.0%","3","1.89 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011437-SP-EE","Combined","2","1","50.0%","3","1.27 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910177-RN-EE","Combined","2","1","50.0%","2","1.66 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910437-RS-EE","Combined","2","0","0.0%","3","1.33 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013182-PR-EE","Combined","2","0","0.0%","14","2.04 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011543-SP-EE","Combined","2","0","0.0%","9","1.64 GB"," 1BLS AP1 MPLS ","0","","","Upgrade available","Secure","None"
"E-ER-AM-000JC62-BA-EE","Combined","3","0","0.0%","66","20.47 GB"," 1BLS AP1 AP2 MPLS ","0","","","Upgrade available","Secure","None"
"E-ER-CO-000JC17-PR-EE","Combined","4","0","0.0%","90","47.68 GB"," 1BLS AP1 AP2 MPLS ","0","","","Upgrade available","Secure","None"
"E-ER-AM-000JC63-SP-EE","Combined","3","0","0.0%","21","10.84 GB"," 1BLS AP1 AP2 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019986-MS-FF","Combined","2","0","0.0%","5","716.9 MB"," 1BLS AP1 ","0","","","Up to date","Secure","None"
"B-LJ-EP-0005037-SP-FF","Combined","2","0","0.0%","6","1.27 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011561-GO-FF","Combined","2","0","0.0%","5","1000.2 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0014068-PR-FF","Combined","2","1","50.0%","1","935.2 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008292-AM-EE","Combined","2","0","0.0%","6","1.04 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0008791-RS-FF","Combined","2","0","0.0%","2","1.57 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012904-RS-FF","Combined","2","0","0.0%","2","857.2 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0008970-PR-FF","Combined","2","0","0.0%","5","958.0 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0017870-GO-FF","Combined","2","0","0.0%","6","926.7 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004529-GO-FF","Combined","2","0","0.0%","5","813.9 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-AS-0910010-SP-EE","Combined","2","0","0.0%","5","2.35 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012093-GO-FF","Combined","2","0","0.0%","4","1.17 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0008783-MT-FF","Combined","2","1","50.0%","2","536.9 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0004245-SC-FF","Combined","2","0","0.0%","2","493.1 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0019459-SP-EE","Combined","2","0","0.0%","16","3.34 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0019460-SP-FF","Combined","2","0","0.0%","11","2.08 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0012728-SP-FF","Combined","2","0","0.0%","7","1.38 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0014627-PR-FF","Combined","2","0","0.0%","4","1.49 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910186-RS-EE","Combined","2","0","0.0%","3","2.11 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011296-BA-EF","Combined","2","0","0.0%","4","2.23 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014617-AL-EE","Combined","2","0","0.0%","3","1.52 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0003757-RJ-EE","Combined","2","1","50.0%","2","804.2 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019731-RS-EE","Combined","2","2","100.0%","0","None"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018472-SP-EE","Combined","2","0","0.0%","6","1.48 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019726-RS-EE","Combined","2","1","50.0%","1","843.3 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008023-AM-EE","Combined","2","0","0.0%","5","1.27 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012522-AL-EE","Combined","2","0","0.0%","7","870.8 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011892-MS-FF","Combined","2","0","0.0%","4","1.09 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017663-SP-EE","Combined","2","0","0.0%","4","1.10 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0011673-MS-FF","Combined","2","1","50.0%","1","1.38 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0005755-PE-FF","Combined","2","0","0.0%","4","850.1 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"T-LJ-CP-0014594-MG-EE","Combined","2","0","0.0%","3","1.99 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0014260-SP-FF","Combined","2","0","0.0%","6","1.72 GB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013500-SP-EE","Combined","2","0","0.0%","6","935.2 MB"," 1BLS AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0018113-SP-EE","Combined","1","0","0.0%","3","769.2 MB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0010982-SP-EE","Combined","2","0","0.0%","7","1.59 GB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0018710-SP-EE","Combined","1","0","0.0%","4","1019.4 MB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0011276-MG-EE","Combined","1","0","0.0%","3","1.22 GB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0013472-SP-EE","Combined","1","0","0.0%","4","6.69 GB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0006195-SP-EE","Combined","1","0","0.0%","4","1.24 GB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0014226-GO-EF","Combined","1","0","0.0%","1","1.07 GB"," 1BLS 2BLM VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0017743-SP-EE","Combined","1","0","0.0%","1","676.7 MB"," 1BLS 2BLM TEMPLATE ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0005370-SP-EE","Combined","1","0","0.0%","3","1019.2 MB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0018471-DF-EE","Combined","1","0","0.0%","2","1.31 GB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0011186-SP-EE","Combined","1","0","0.0%","4","738.4 MB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011430-RS-EE","Combined","1","0","0.0%","1","1.16 GB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013089-MG-EE","Combined","1","0","0.0%","2","506.5 MB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013087-MG-EE","Combined","1","0","0.0%","2","1.40 GB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013105-MG-EF","Combined","1","0","0.0%","3","1.77 GB"," 1BLS 2BLM MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005919-MA-EE","Combined","2","2","100.0%","0","None"," 1BLS 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0035774-GO-EE","Combined","2","0","0.0%","9","1.65 GB"," 1BLS 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0014014-SP-EE","Combined","2","0","0.0%","6","3.41 GB"," 1BLS 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012723-SP-EE","Combined","2","0","0.0%","8","1.41 GB"," 1BLS 2BLM AP1 VSAT ","0","","","Upgrade available","Secure","None"
"T-LJ-CP-0017856-SP-EE","Combined","2","0","0.0%","8","1.73 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0007423-RN-EE","Combined","2","0","0.0%","5","2.02 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"E-ER-CO-000JC65-MT-FE","Combined","2","0","0.0%","39","31.02 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0006325-SP-EE","Combined","2","1","50.0%","3","893.8 MB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0013225-PR-EE","Combined","2","0","0.0%","13","2.09 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0005316-RS-EE","Combined","2","0","0.0%","5","1.21 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013249-PR-EE","Combined","2","0","0.0%","14","3.88 GB"," 1BLS 2BLM AP1 MPLS ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0016490-RJ-EE","Combined","2","0","0.0%","5","1.87 GB"," 1BLS 2BLM AP1 DINSIGTH ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012541-SP-EE","Combined","2","0","0.0%","13","2.32 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0012184-SP-EE","Combined","2","0","0.0%","6","1.48 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0011824-SP-EE","Combined","2","0","0.0%","3","964.3 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019849-SP-EE","Combined","2","0","0.0%","3","834.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0005372-SP-EE","Combined","2","0","0.0%","5","1.01 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013748-SP-EE","Combined","2","0","0.0%","3","1.68 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013342-PR-EE","Combined","2","0","0.0%","2","403.8 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013252-PR-EE","Combined","2","0","0.0%","8","1.58 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0018488-SP-EE","Combined","2","0","0.0%","5","1.30 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012911-SP-EE","Combined","2","0","0.0%","6","1.02 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012100-SP-EE","Combined","2","0","0.0%","7","855.2 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006787-SP-EE","Combined","2","0","0.0%","8","1009.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910363-DF-EE","Combined","2","0","0.0%","2","1.08 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CP-0910079-DF-EE","Combined","2","0","0.0%","3","2.44 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014857-ES-EE","Combined","2","0","0.0%","2","1.09 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005296-ES-EE","Combined","2","0","0.0%","2","1.21 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008790-RS-EE","Combined","2","0","0.0%","2","613.1 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014548-RS-EE","Combined","2","0","0.0%","3","384.0 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006354-PR-EE","Combined","2","0","0.0%","4","1.55 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006148-RR-EE","Combined","2","0","0.0%","5","1.49 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AM-0012719-DF-EE","Combined","2","0","0.0%","2","241.7 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0004395-RS-EE","Combined","2","0","0.0%","5","791.0 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012540-SC-EE","Combined","2","0","0.0%","2","1.21 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006916-AM-EE","Combined","2","0","0.0%","5","958.0 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-EP-0005637-GO-Ff","Combined","2","0","0.0%","4","644.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012422-MS-EE","Combined","2","0","0.0%","5","1.58 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012550-MT-EE","Combined","2","0","0.0%","3","574.8 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014858-ES-EE","Combined","2","0","0.0%","2","848.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005630-CE-EE","Combined","2","0","0.0%","3","760.6 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011768-SP-EE","Combined","2","0","0.0%","2","786.7 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CS-0006241-PR-EE","Combined","2","0","0.0%","6","3.15 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0009041-SP-EE","Combined","2","0","0.0%","8","5.37 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0014310-RS-EE","Combined","2","0","0.0%","2","1.09 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0019542-SP-EE","Combined","2","0","0.0%","5","3.44 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019381-SP-EE","Combined","2","1","50.0%","2","584.3 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019130-SP-EE","Combined","2","1","50.0%","4","1.58 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019851-RJ-EE","Combined","2","0","0.0%","2","1.01 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0003882-SP-EE","Combined","2","0","0.0%","3","798.0 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019380-SP-EE","Combined","2","0","0.0%","3","1.21 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-AS-0005814-RS-EE","Combined","2","0","0.0%","6","769.4 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0011992-RN-EE","Combined","2","1","50.0%","2","4.61 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CP-0012870-SP-EE","Combined","2","0","0.0%","4","1.59 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"Q-LJ-CO-0910361-SP-EE","Combined","2","0","0.0%","8","1.87 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0018976-SP-EE","Combined","1","0","0.0%","4","806.0 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012856-SP-EE","Combined","2","0","0.0%","3","3.34 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0008348-SC-EE","Combined","2","0","0.0%","2","968.3 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0007175-MT-EE","Combined","2","0","0.0%","3","723.6 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012084-RJ-EE","Combined","2","0","0.0%","6","893.0 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0005978-SP-EE","Combined","2","0","0.0%","3","3.92 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012068-SP-EE","Combined","2","0","0.0%","2","2.27 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0006449-SP-EE","Combined","2","0","0.0%","5","655.9 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"T-LJ-CO-0019076-SP-EE","Combined","2","0","0.0%","5","1.68 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0012251-SP-EE","Combined","2","1","50.0%","2","1.45 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0019876-SP-EE","Combined","2","0","0.0%","7","1.86 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0013973-SP-EE","Combined","2","0","0.0%","3","518.6 MB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
"B-LJ-CO-0011625-SP-EE","Combined","2","0","0.0%","2","1.33 GB"," 1BLS 2BLM AP1 ","0","","","Upgrade available","Secure","None"
